Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,79.46650761285902,80.2154657729976,79.41849446894153,80.12904357910156,920500,0.0,0.0
2020-01-03 00:00:00-05:00,79.02481256884992,79.86978967011107,79.02481256884992,79.45690155029297,794500,0.0,0.0
2020-01-06 00:00:00-05:00,79.85058387954035,80.14824483390395,79.62973369271226,80.0138168334961,857400,0.0,0.0
2020-01-07 00:00:00-05:00,79.58172266974248,79.5913267631061,77.8533594789074,78.36226654052734,1221800,0.0,0.0
2020-01-08 00:00:00-05:00,78.36225876483691,79.21683984498128,78.10299955018237,78.71753692626953,997600,0.0,0.0
2020-01-09 00:00:00-05:00,78.88078437497327,78.95760247683344,77.72853482440298,77.7573471069336,1202400,0.0,0.0
2020-01-10 00:00:00-05:00,78.13182759524054,78.76555863249044,78.05500949200493,78.2470474243164,811700,0.0,0.0
2020-01-13 00:00:00-05:00,77.24842366661517,78.04539489746094,76.9699708999597,78.04539489746094,958700,0.0,0.0
2020-01-14 00:00:00-05:00,76.8163312711433,77.33484238631665,76.72031232220961,76.82593536376953,1094700,0.0,0.0
2020-01-15 00:00:00-05:00,77.05639421216625,77.22923127726203,76.68191512542165,76.97957611083984,1301400,0.0,0.0
2020-01-16 00:00:00-05:00,76.37464203515286,76.7683219430483,76.37464203515286,76.49946594238281,1228400,0.0,0.0
2020-01-17 00:00:00-05:00,76.90275609086805,77.08519724552224,76.53788110733684,76.84514617919922,801600,0.0,0.0
2020-01-21 00:00:00-05:00,75.77931384415339,76.03857308106163,75.51045783978685,75.67369079589844,1270100,0.0,0.0
2020-01-22 00:00:00-05:00,75.28001651491988,75.30882147100334,74.87673247819697,75.00155639648438,1117600,0.0,0.0
2020-01-23 00:00:00-05:00,74.72309190653229,75.17438906084361,74.19497665664099,75.14558410644531,1250300,0.0,0.0
2020-01-24 00:00:00-05:00,74.93433493568476,75.34722302528597,74.18537684891432,74.64627075195312,1026300,0.0,0.0
2020-01-27 00:00:00-05:00,72.43781472090707,72.88911191393588,72.31298347343595,72.5722427368164,1341000,0.0,0.0
2020-01-28 00:00:00-05:00,72.37059280284426,73.50363404579393,72.29377470907016,73.22517395019531,1147500,0.0,0.0
2020-01-29 00:00:00-05:00,73.07154022084337,73.39801346747784,72.79308011587709,72.94671630859375,811900,0.0,0.0
2020-01-30 00:00:00-05:00,72.49541314820057,73.1771572139448,72.33218020128497,73.13874816894531,927000,0.0,0.0
2020-01-31 00:00:00-05:00,72.84109490867834,72.93711386841433,72.07292857923632,72.30338287353516,1050800,0.0,0.0
2020-02-03 00:00:00-05:00,72.24577008743915,72.86030025853725,72.04412806183923,72.10173797607422,912700,0.0,0.0
2020-02-04 00:00:00-05:00,73.08114548725355,73.65726656763376,72.9467174793574,73.25398254394531,980100,0.0,0.0
2020-02-05 00:00:00-05:00,73.51323528348424,73.91652663743385,73.46522946628869,73.61885833740234,833100,0.0,0.0
2020-02-06 00:00:00-05:00,73.73408087245322,73.80129487294391,73.42681582367057,73.52283477783203,640800,0.0,0.0
2020-02-07 00:00:00-05:00,71.78486366033002,72.09212869253862,71.41998139811116,71.82327270507812,1557000,0.0,0.0
2020-02-10 00:00:00-05:00,71.18953884765041,71.70804999507655,71.03590998495562,71.62162780761719,929300,0.0,0.0
2020-02-11 00:00:00-05:00,71.055118382894,71.38158432936115,70.97830028050969,71.08392333984375,1414400,0.0,0.0
2020-02-12 00:00:00-05:00,71.24714466911887,71.58322198068058,70.93987963557556,71.11271667480469,1341500,0.0,0.0
2020-02-13 00:00:00-05:00,70.21972798607622,71.16073129161241,69.99888513044493,70.76704406738281,1370400,0.0,0.0
2020-02-14 00:00:00-05:00,70.88227097521846,70.96869315923804,70.29654585009334,70.52699279785156,943100,0.0,0.0
2020-02-18 00:00:00-05:00,70.18131736225962,70.76704247610891,70.1621165027229,70.57500457763672,1073400,0.0,0.0
2020-02-19 00:00:00-05:00,70.53660013435163,70.79585937255614,70.24854326785152,70.67102813720703,877400,0.0,0.0
2020-02-20 00:00:00-05:00,70.60381061532124,70.84386165499023,69.81644349823797,70.34455871582031,1008100,0.0,0.0
2020-02-21 00:00:00-05:00,69.03868982729172,69.24993594294419,68.58739263944824,68.75062561035156,1933000,0.0,0.0
2020-02-24 00:00:00-05:00,66.05244587782491,67.25270109294941,66.0428417848865,66.59976196289062,2308900,0.0,0.0
2020-02-25 00:00:00-05:00,65.380303665952,65.85080902157092,64.1128343528637,64.25686645507812,2412500,0.0,0.0
2020-02-26 00:00:00-05:00,64.33368737298969,65.03463972741056,63.61353415612786,63.65194320678711,1970000,0.0,0.0
2020-02-27 00:00:00-05:00,58.23638454477736,59.89753732415487,57.80429193444489,57.81389236450195,6304500,0.0,0.0
